segment,train,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,anomaly,channel
1487,0,4,307,113,0.12363315077706773,0.026376449427926885,0.15012224594254098,-1.026518006051469,0.7010167494112183,2,1,1,2,2,0.002293716819802,0.005411786222695313,1281,311,9.254894525898419e-05,0.0004547663682050678,1,CADC0884
997,0,3,360,246,0.07347186381599821,0.015674322672863335,0.08922049784798511,-1.184160443987026,0.4377928527773232,2,1,1,2,2,0.0013630514351035006,0.00321597806677237,939,363,5.4997623068285045e-05,0.00027024693843699324,1,CADC0884
628,0,1,400,345,0.035779438717663564,0.00763248133372088,0.04345742601545274,-1.302616850195591,0.23999994097135127,2,1,1,2,2,0.0006637265686664396,0.0015659937967979457,682,402,2.678063573072208e-05,0.00013159449933353924,1,CADC0884
461,0,1,419,390,0.018707878056425348,0.003990190292720998,0.022730527844387755,-1.3562678349498498,0.15041606082966796,2,1,1,2,2,0.000346990066620036,0.0008186869710505688,566,420,1.4000667083072539e-05,6.879637693074821e-05,1,CADC0884
1063,0,3,353,228,0.0802686851712909,0.017124453801522763,0.09747264461497285,-1.1627999974440102,0.47345951745546705,2,1,1,2,2,0.0014891559819477584,0.0035135086261036314,985,356,6.0085802500031e-05,0.0002952491996765709,1,CADC0884
1007,0,3,359,243,0.07449852352680225,0.015893364946796,0.09046698442905593,-1.18093394902355,0.44318030166404343,2,1,1,2,2,0.001382099524030155,0.0032609200509780504,946,362,5.576619245548064e-05,0.00027402352942738076,1,CADC0884
787,0,2,383,302,0.051985898803975285,0.011090199438704845,0.06313398954634955,-1.2516846267003228,0.3250441619832937,2,1,1,2,2,0.0009644124626016176,0.0022754308824887823,793,386,3.891298003728095e-05,0.00019121032968506455,1,CADC0884
1118,0,3,347,213,0.08580425086713159,0.018305490599558803,0.10419347751207529,-1.1454033131778742,0.5025076791117451,2,1,1,2,2,0.001591859873533349,0.003755827773776374,1023,351,6.422979129189796e-05,0.0003156119034172657,1,CADC0884
1462,0,4,310,120,0.12104176689569981,0.02582356650865586,0.14697599874832834,-1.0346619771781027,0.6874183311039425,2,1,1,2,2,0.002245637685015716,0.005298348505950704,1263,314,9.060900517880736e-05,0.0004452339039269625,1,CADC0884
832,0,2,378,290,0.0565942512614616,0.01207341129629343,0.06872907566753657,-1.2372019058556947,0.3492267251592221,2,1,1,2,2,0.0010499133413171375,0.0024771613109638227,824,381,4.236284622659292e-05,0.00020816225853580612,1,CADC0884
322,0,1,434,428,0.0044316653321998245,0.0009442987812952469,0.005397513407380566,-1.401133848457043,0.0755009107187562,2,1,1,2,2,8.211693811875555e-05,0.00019374637971616808,469,435,3.313328377300978e-06,1.6281005202621037e-05,1,CADC0884
1328,0,3,324,156,0.10735199330800806,0.022902794314407622,0.13035499093494884,-1.077684981847509,0.6155805500959575,2,1,1,2,2,0.0019916450310331225,0.0046990792623222075,1170,328,8.036068162386928e-05,0.0003948757618399104,1,CADC0884
1208,0,3,337,189,0.09503390311856737,0.02027467668476999,0.11539936935559086,-1.1163971817494092,0.5509407472681553,2,1,1,2,2,0.001763101848841566,0.004159855399817234,1086,341,7.11392161970198e-05,0.000349563388189064,1,CADC0884
739,0,2,388,315,0.04705991521995392,0.010039219611363611,0.05715326158805735,-1.267165570441227,0.29919481336616127,2,1,1,2,2,0.0008730184277795096,0.002059796165258911,759,391,3.522533149642028e-05,0.0001730899875440036,1,CADC0884
599,0,1,404,353,0.032783591245214766,0.006993304364161325,0.03982011207973993,-1.3120319335766542,0.22427907946253878,2,1,1,2,2,0.0006081432351963782,0.001434850703938114,662,406,2.4537909507221746e-05,0.00012057420657834327,1,CADC0884
1508,0,4,305,107,0.1257661732611495,0.026831538967670165,0.15271198806989894,-1.0198145324180474,0.7122098930461388,2,1,1,2,2,0.0023332917651629355,0.005505159189201313,1295,309,9.414575067192993e-05,0.00046261273970567773,1,CADC0884
1651,0,4,289,69,0.14033645265096,0.029940170869548255,0.17040203429527231,-0.9740243523097387,0.7886681728946405,2,1,1,2,2,0.002603620847508982,0.006142972536036937,1395,294,0.00010505323110001208,0.0005162098423210059,1,CADC0884
921,0,2,369,266,0.06566794725858728,0.014009323442517225,0.07974561813249381,-1.2086858998931056,0.3968414049637586,2,1,1,2,2,0.0012182617886437798,0.0028743619587525675,886,371,4.9155520467845254e-05,0.00024154005469518108,1,CADC0884
613,0,1,402,349,0.034161631450082885,0.007287315180859831,0.041493216230480356,-1.3077011512018475,0.23151041530775093,2,1,1,2,2,0.0006337106477388219,0.001495174353994931,671,404,2.5569526414596963e-05,0.00012564335867161177,1,CADC0884
382,0,1,427,411,0.010640503507280408,0.002268981164403964,0.012935778898696368,-1.3816212632351628,0.10808210384648428,2,1,1,2,2,0.0001973123630931328,0.0004655380008966348,511,428,7.961336769177217e-06,3.91203570014947e-05,1,CADC0884
519,0,1,412,375,0.02456925926274997,0.005240741234097717,0.029846939390821753,-1.3378472066324028,0.1811739558968911,2,1,1,2,2,0.00045573896294485116,0.0010752686785296833,606,414,1.8388565151398154e-05,9.035760040341782e-05,1,CADC0884
958,0,2,365,256,0.06949324606275353,0.014825467428415222,0.08438998430153864,-1.1966640905286696,0.4169148543910648,2,1,1,2,2,0.001289234313450193,0.0030418142475973405,912,367,5.201918359479868e-05,0.00025561150295337794,1,CADC0884
1217,0,3,336,186,0.09593973292692048,0.02046793937826974,0.1164991541128615,-1.113550420272689,0.5556941351153789,2,1,1,2,2,0.0017799081251182614,0.004199508060296292,1092,340,7.181733091544413e-05,0.0003528955036476239,1,CADC0884
521,0,1,412,374,0.02476586405367004,0.00528268771355532,0.030085640910981926,-1.3372293345555857,0.18220564950561047,2,1,1,2,2,0.00045938666188681055,0.0010838750447046755,607,414,1.8535745782026817e-05,9.10808155780683e-05,1,CADC0884
1084,0,3,351,222,0.08235489588257966,0.017569555847794256,0.10000555170146125,-1.1562436396928608,0.48440701393917945,2,1,1,2,2,0.0015278624069980276,0.003604832409290792,1000,354,6.164756407600674e-05,0.0003029233730111149,1,CADC0884
630,0,1,400,344,0.035994053892979015,0.007678270406309242,0.04371799427707797,-1.3019423766821632,0.24112614498535798,2,1,1,2,2,0.0006677084225381733,0.001575388566766831,684,402,2.6941299144352964e-05,0.0001323839661149541,1,CADC0884
1152,0,3,343,204,0.08930508347018525,0.01905240832308566,0.10844390325330187,-1.134401207375087,0.5208784756974458,2,1,1,2,2,0.0016568124279567357,0.003909076568773843,1047,347,6.685055525106431e-05,0.0003284897954085595,1,CADC0884
1279,0,3,330,170,0.10227464951833729,0.021819521134868514,0.12419049374595176,-1.0936416070007244,0.5889369311253297,2,1,1,2,2,0.0018974427408301648,0.004476818758670526,1135,333,7.65597230745632e-05,0.0003761986377554818,1,CADC0884
1457,0,4,310,121,0.12053271572910057,0.025714958248385614,0.14635795029316154,-1.0362617779766532,0.6847470592970153,2,1,1,2,2,0.0022361930250299786,0.005276064813264186,1260,315,9.022792356135692e-05,0.0004433613476854018,1,CADC0884
1456,0,4,310,122,0.1204491806074528,0.025697135670167716,0.14625652875388587,-1.0365243047383772,0.6843087045107241,2,1,1,2,2,0.0022346431595692997,0.005272408066945804,1259,315,9.0165388198784e-05,0.000443054061849135,1,CADC0884
330,0,1,433,425,0.0053119690768992775,0.001132115379103879,0.006466306497717121,-1.3983673080262538,0.08012034925272041,2,1,1,2,2,9.844961761814865e-05,0.0002322816378685513,475,434,3.972333987913468e-06,1.95192224581055e-05,1,CADC0884
1321,0,3,325,158,0.106561285870628,0.022734093474902038,0.1293949783817385,-1.0801699469605275,0.6114312727274139,2,1,1,2,2,0.001976974672954702,0.004664466078627467,1165,329,7.976874884984207e-05,0.00039196712662941475,1,CADC0884
754,0,2,387,311,0.04865237105292322,0.010378976926392329,0.05908669172645219,-1.262160941672256,0.3075513060912558,2,1,1,2,2,0.0009025639919026148,0.0021295058501139847,770,389,3.641746243406348e-05,0.0001789478723797414,1,CADC0884
1022,0,3,358,239,0.07602533906700393,0.016219117622470393,0.09232071947154764,-1.1761356087373032,0.45119234362470895,2,1,1,2,2,0.0014104272336678337,0.0033277563348709798,957,361,5.690918430735193e-05,0.00027963995496003703,1,CADC0884
1473,0,4,308,117,0.12215511653878984,0.026061104453252482,0.14832773718273604,-1.0311630407942016,0.6932606898057347,2,1,1,2,2,0.0022662941720531095,0.0053470853381732955,1271,313,9.14424716564721e-05,0.00044932938579597627,1,CADC0884
1419,0,4,314,132,0.11658421720351776,0.024872529070965085,0.14156400505919256,-1.048670768484431,0.6640271130850344,2,1,1,2,2,0.002162934719234416,0.005103219461970599,1233,319,8.727203169162209e-05,0.00042883670646265816,1,CADC0884
865,0,2,375,281,0.06000391915388119,0.012800878635910645,0.07286881664410673,-1.2264863044093286,0.36711913030358617,2,1,1,2,2,0.0011131744750128418,0.0026264193747167364,847,377,4.491536322423099e-05,0.00022070479907500843,1,CADC0884
1507,0,4,305,108,0.12564244833388966,0.02680514172121747,0.15256177134282722,-1.0202033641316712,0.7115606402171722,2,1,1,2,2,0.0023309962397886678,0.005499743135889543,1295,309,9.405312875395241e-05,0.0004621576147595455,1,CADC0884
570,0,1,407,361,0.029790425859913726,0.006354699629453826,0.036186054515737934,-1.3214385879324204,0.20857229234202274,2,1,1,2,2,0.000552609663720443,0.0013038250193265696,641,409,2.2297191125320574e-05,0.00010956377994144443,1,CADC0884
437,0,1,421,397,0.016200199784806274,0.003455166326038983,0.019685909182213742,-1.3641487435198965,0.1372568919536377,2,1,1,2,2,0.0003004639604384356,0.0007089134637335524,549,423,1.212338999484177e-05,5.957182563324942e-05,1,CADC0884
1312,0,3,326,161,0.10567116044346307,0.022544181378810535,0.128314260604704,-1.082967354102725,0.6067602944167277,2,1,1,2,2,0.0019604597672716545,0.004625500876752163,1159,330,7.910239061362805e-05,0.0003886927800926122,1,CADC0884
1613,0,4,293,79,0.13644294469831833,0.029109474167859587,0.1656748541350032,-0.9862605233284822,0.7682367925023311,2,1,1,2,2,0.0025313828070579027,0.005972534394683095,1368,298,0.00010213850581205907,0.000501887485165846,1,CADC0884
942,0,2,366,260,0.06784433339144047,0.014473664803611778,0.08238800886944561,-1.2018461468353663,0.40826210154425513,2,1,1,2,2,0.0012586412796874666,0.0029696331670982703,901,369,5.078478841205827e-05,0.0002495459403595758,1,CADC0884
368,0,1,429,415,0.009178705027512613,0.001957100158779531,0.011160982274181608,-1.3862152736779159,0.10041124220697695,2,1,1,2,2,0.00017019094482528373,0.0004015478359975346,501,430,6.867017444112114e-06,3.374309819766986e-05,1,CADC0884
1638,0,4,291,73,0.1390103593497313,0.02965724314861867,0.16879199984292687,-0.9781918805690905,0.7817094310601171,2,1,1,2,2,0.0025790172297171987,0.006084922859428506,1386,295,0.00010406050224821818,0.0005113317780888842,1,CADC0884
1521,0,4,303,104,0.12703426612691898,0.027102092045727944,0.15425160311868216,-1.015829282776352,0.7188642746548193,2,1,1,2,2,0.00235681927424919,0.005560669899269127,1304,308,9.509505972389254e-05,0.0004672774480227978,1,CADC0884
1054,0,3,354,230,0.07927117291922249,0.016911630263529202,0.0962615465037172,-1.1659348903627005,0.46822502133631283,2,1,1,2,2,0.0014706486792038474,0.0034698425706368966,979,357,5.933905323907878e-05,0.0002915798282730584,1,CADC0884
1600,0,4,295,83,0.13513514975999114,0.028830450481516157,0.16408703606416397,-0.9903705451179488,0.7613740722549073,2,1,1,2,2,0.002507118687193322,0.005915285728115143,1359,299,0.00010115947532732282,0.0004970767318759434,1,CADC0884
726,0,2,390,319,0.0457527232559175,0.00976032457218378,0.05556617559947895,-1.2712736972566414,0.2923352572569006,2,1,1,2,2,0.0008487654951737549,0.002002573893864324,750,392,3.424675240524343e-05,0.00016828145230868145,1,CADC0884
996,0,3,360,246,0.0734013476447412,0.015659277743819543,0.0891348828576476,-1.1843820559476494,0.4374228155933016,2,1,1,2,2,0.0013617431162060742,0.0032128912244413347,939,363,5.494483384322822e-05,0.00026998754310449564,1,CADC0884
337,0,1,432,424,0.00602119440098662,0.001283431658572039,0.0073273901071422435,-1.3961384176626246,0.08384204510040857,2,1,1,2,2,0.00011160820064238275,0.00026332794559639583,479,433,4.503268305274112e-06,2.2128123870049735e-05,1,CADC0884
488,0,1,416,383,0.02147060358181164,0.004579629690180647,0.026084804103927443,-1.347585386520911,0.16491360310139028,2,1,1,2,2,0.00039824818158617483,0.0009396251608128826,585,417,1.606887550860126e-05,7.895912532565327e-05,1,CADC0884
1675,0,4,287,63,0.14276868539907575,0.030459098208640515,0.1733550531491952,-0.9663805472307894,0.8014314375608057,2,1,1,2,2,0.002648747178257996,0.006249443418842643,1411,292,0.00010687402879282543,0.0005251568655521655,1,CADC0884
1644,0,4,290,71,0.13965603422213313,0.029795000665334033,0.16957592567123583,-0.9761627109212274,0.7850976426904149,2,1,1,2,2,0.002590996732036993,0.006113187248896718,1390,295,0.00010454386195912066,0.0005137069077254827,1,CADC0884
1687,0,4,285,59,0.14398847089355918,0.030719344700842383,0.1748360173232619,-0.9625471137054885,0.8078323237893553,2,1,1,2,2,0.0026713784185081538,0.006302839475832607,1420,290,0.00010778717438541036,0.0005296438741103018,1,CADC0884
347,0,1,431,421,0.006978420280136011,0.001487659925279685,0.008489575786444908,-1.3931301331789903,0.08886513643504801,2,1,1,2,2,0.00012936805181512764,0.0003052304668400797,486,432,5.219858719413846e-06,2.5649300938671753e-05,1,CADC0884
1183,0,3,340,195,0.09248480554389979,0.019730815731276306,0.1123044627499981,-1.1244082592267093,0.5375642284993134,2,1,1,2,2,0.0017158072713160091,0.004048268764310003,1069,344,6.923093213731929e-05,0.0003401864750475433,1,CADC0884
1507,0,4,305,108,0.1255913721179015,0.02679424439041137,0.15249975876244531,-1.0203638819273,0.7112926151840794,2,1,1,2,2,0.00233004859930571,0.005497507276755237,1294,309,9.401489250526243e-05,0.00046196972974263677,1,CADC0884
1050,0,3,355,231,0.07890352137206351,0.016833190221461618,0.09581517394694791,-1.1670903129946977,0.4662957512017213,2,1,1,2,2,0.0014638274712703812,0.003453748640143926,976,358,5.9063825019515934e-05,0.00029022741373298136,1,CADC0884
1008,0,3,359,243,0.07461119585756745,0.01591740407415279,0.09060378199389542,-1.1805798524286302,0.4437715554325095,2,1,1,2,2,0.0013841899855077055,0.003265852277358787,947,362,5.585054027131369e-05,0.00027443799714707003,1,CADC0884
970,0,2,363,253,0.07074061564686816,0.015091599105020052,0.08590443883001828,-1.1927439681761651,0.423460489528538,2,1,1,2,2,0.0013123773339783985,0.0030964177969116722,921,366,5.295297895735225e-05,0.0002601999802097431,1,CADC0884
750,0,2,387,312,0.04820963556348919,0.010284517401648367,0.05854915836390194,-1.263552331449977,0.3052280291626278,2,1,1,2,2,0.0008943497171190833,0.002110125123312253,767,390,3.608602550299157e-05,0.00017731925985805988,1,CADC0884
476,0,1,417,386,0.020212900074391835,0.00431129322650217,0.02455780296765343,-1.351537985409844,0.1583137401774168,2,1,1,2,2,0.00037491343103485955,0.0008845692444551415,576,419,1.5127344051002344e-05,7.433263449844382e-05,1,CADC0884
1651,0,4,289,69,0.14036616847478517,0.02994651086862872,0.17043811282767574,-0.9739309640576251,0.7888241081868315,2,1,1,2,2,0.002604172178830153,0.006144273344932967,1395,294,0.00010507547671096475,0.0005163191526517309,1,CADC0884
714,0,2,391,322,0.044562417391420604,0.009506367686088974,0.05412100319049902,-1.2750144848188487,0.2860890668813982,2,1,1,2,2,0.0008266812040320496,0.001950468306395372,742,393,3.335567560615948e-05,0.0001639028852368872,1,CADC0884
696,0,2,393,327,0.04273767910051679,0.009117051907583794,0.051905554615238936,-1.280749110268066,0.276513660180977,2,1,1,2,2,0.0007928259968322012,0.001870590467042862,730,395,3.198965532185908e-05,0.0001571905441206224,1,CADC0884
1408,0,4,316,135,0.11549556982067184,0.024640261460051764,0.14024225809673252,-1.0520920727985963,0.6583143807463407,2,1,1,2,2,0.0021427365445714805,0.005055563970116243,1225,320,8.645705761296587e-05,0.0004248320924172263,1,CADC0884
741,0,2,388,315,0.04725923647923423,0.010081745661053135,0.05739526122279562,-1.2665391612888914,0.300240761780333,2,1,1,2,2,0.0008767165266060147,0.002068521444718272,760,391,3.5374545706823226e-05,0.0001738231953090197,1,CADC0884
1651,0,4,289,69,0.1403496202788189,0.02994298023970095,0.1704180213562799,-0.9739829702582952,0.7887372706894625,2,1,1,2,2,0.002603865152553555,0.006143548948373988,1395,294,0.00010506308853920817,0.0005162582797382079,1,CADC0884
1561,0,4,299,93,0.13111606860286887,0.02797296219546416,0.15920739514919696,-1.0030013564518234,0.740283740105203,2,1,1,2,2,0.0024325508294322034,0.005739350625194548,1332,304,9.815074447959164e-05,0.0004822924508450486,1,CADC0884
1230,0,3,335,183,0.0973295957370634,0.020764472598755933,0.11818661230776403,-1.109182482863967,0.5629875106812069,2,1,1,2,2,0.0018056948878838117,0.004260349244385017,1102,339,7.285779836248257e-05,0.0003580081454620667,1,CADC0884
906,0,2,370,270,0.06421528173442993,0.01369939099233291,0.07798190999863874,-1.213251208094046,0.3892184689718814,2,1,1,2,2,0.001191309818294068,0.0028107715885882538,876,373,4.806803817945641e-05,0.00023619639167534498,1,CADC0884
1507,0,4,305,108,0.1256237785653886,0.026801158445645984,0.15253910403089962,-1.0202620378220908,0.7114626696603576,2,1,1,2,2,0.002330649851002874,0.005498925867585091,1294,309,9.403915234834794e-05,0.00046208893759341945,1,CADC0884
529,0,1,411,372,0.0256388469782884,0.0054689423828488464,0.03114554565798767,-1.3344858013479997,0.18678667166501478,2,1,1,2,2,0.0004755835148504456,0.0011220898342762862,613,413,1.9189270941673616e-05,9.42921030311367e-05,1,CADC0884
713,0,2,391,322,0.04448198090604792,0.009489206215274673,0.05402334376294926,-1.275267273461671,0.2856669723460693,2,1,1,2,2,0.0008251888289926843,0.0019469472027452165,742,393,3.329545991870193e-05,0.00016360699780431325,1,CADC0884
508,0,1,414,378,0.023430027104703793,0.004997681143388381,0.028463776515347844,-1.3414274842857326,0.17519577738555647,2,1,1,2,2,0.00043460226572550375,0.0010253988403401458,598,415,1.7535722722335307e-05,8.616690911714202e-05,1,CADC0884
1615,0,4,293,79,0.13668908620123915,0.02916198951831271,0.1659736990952239,-0.9854869716724477,0.7695284325189125,2,1,1,2,2,0.0025359495833585954,0.005983309228272274,1370,298,0.00010232277020080682,0.0005027929222571322,1,CADC0884
